	level_1	AUC
0	Cross-validation	0.8365384615384615
0	Testing	0.7293906810035843
1	Cross-validation	0.7160493827160493
1	Testing	0.800620292423571
2	Cross-validation	0.7080610021786492
2	Testing	0.7060931899641576
3	Cross-validation	0.7864923747276688
3	Testing	0.6811791383219955
4	Cross-validation	0.7400145243282498
4	Testing	0.8023310023310023
5	Cross-validation	0.7671703296703296
5	Testing	0.7376023110255175
6	Cross-validation	0.7777777777777777
6	Testing	0.7897435897435896
7	Cross-validation	0.7792302106027597
7	Testing	0.7575757575757576
8	Cross-validation	0.8053740014524328
8	Testing	0.7531234382808596
9	Cross-validation	0.7044299201161945
9	Testing	0.7417249417249416
10	Cross-validation	0.7321428571428572
10	Testing	0.800189393939394
11	Cross-validation	0.7182280319535221
11	Testing	0.8106617647058824
12	Cross-validation	0.729121278140886
12	Testing	0.8024509803921568
13	Cross-validation	0.8177196804647785
13	Testing	0.7519274376417233
14	Cross-validation	0.7131445170660857
14	Testing	0.7794871794871794
15	Cross-validation	0.6875
15	Testing	0.7224264705882354
16	Cross-validation	0.7342047930283223
16	Testing	0.7206439393939393
17	Cross-validation	0.7501815541031227
17	Testing	0.7123543123543123
18	Cross-validation	0.700072621641249
18	Testing	0.7527691626052282
19	Cross-validation	0.7392883079157588
19	Testing	0.7392156862745097
20	Cross-validation	0.7163461538461539
20	Testing	0.7575757575757576
21	Cross-validation	0.7211328976034858
21	Testing	0.7491254372813594
22	Cross-validation	0.8228031953522149
22	Testing	0.7691626052281789
23	Cross-validation	0.8191721132897604
23	Testing	0.8134191176470589
24	Cross-validation	0.7799564270152506
24	Testing	0.7651960784313726
25	Cross-validation	0.7364672364672364
26	Cross-validation	0.7934472934472934
27	Cross-validation	0.6768336964415396
28	Cross-validation	0.74800290486565
29	Cross-validation	0.7262164124909223
30	Cross-validation	0.8155270655270657
31	Cross-validation	0.7927350427350427
32	Cross-validation	0.7334785766158315
33	Cross-validation	0.7944807552650691
34	Cross-validation	0.7806826434277414
35	Cross-validation	0.745014245014245
36	Cross-validation	0.6367521367521368
37	Cross-validation	0.8017429193899782
38	Cross-validation	0.7857661583151778
39	Cross-validation	0.793754538852578
40	Cross-validation	0.7378917378917378
41	Cross-validation	0.8376068376068376
42	Cross-validation	0.7494553376906318
43	Cross-validation	0.747276688453159
44	Cross-validation	0.7349310094408134
45	Cross-validation	0.7735042735042735
46	Cross-validation	0.7841880341880342
47	Cross-validation	0.7167755991285403
48	Cross-validation	0.7639796659404502
49	Cross-validation	0.7930283224400871
50	Cross-validation	0.8756868131868132
51	Cross-validation	0.7705156136528686
52	Cross-validation	0.7930283224400871
53	Cross-validation	0.7116920842411039
54	Cross-validation	0.8286129266521424
55	Cross-validation	0.779532967032967
56	Cross-validation	0.8053740014524329
57	Cross-validation	0.832244008714597
58	Cross-validation	0.8097312999273784
59	Cross-validation	0.7523602033405955
60	Cross-validation	0.7733516483516484
61	Cross-validation	0.8707334785766158
62	Cross-validation	0.8097312999273784
63	Cross-validation	0.7443718228031954
64	Cross-validation	0.7683369644153959
65	Cross-validation	0.7177197802197802
66	Cross-validation	0.8707334785766159
67	Cross-validation	0.8126361655773421
68	Cross-validation	0.692084241103849
69	Cross-validation	0.8053740014524328
70	Cross-validation	0.8646978021978022
71	Cross-validation	0.7603485838779956
72	Cross-validation	0.803921568627451
73	Cross-validation	0.7429193899782135
74	Cross-validation	0.7610748002904865
75	Cross-validation	0.7899159663865546
76	Cross-validation	0.8144257703081232
77	Cross-validation	0.7051561365286856
78	Cross-validation	0.7908496732026145
79	Cross-validation	0.7893972403776326
80	Cross-validation	0.8361344537815126
81	Cross-validation	0.8130252100840336
82	Cross-validation	0.7603485838779956
83	Cross-validation	0.7312999273783587
84	Cross-validation	0.7298474945533769
85	Cross-validation	0.8907563025210085
86	Cross-validation	0.8025210084033614
87	Cross-validation	0.7320261437908497
88	Cross-validation	0.7654320987654321
89	Cross-validation	0.7690631808278867
90	Cross-validation	0.8018207282913166
91	Cross-validation	0.7983193277310925
92	Cross-validation	0.7407407407407407
93	Cross-validation	0.7233115468409587
94	Cross-validation	0.8278867102396514
95	Cross-validation	0.7240896358543416
96	Cross-validation	0.6988795518207283
97	Cross-validation	0.879448075526507
98	Cross-validation	0.7683369644153958
99	Cross-validation	0.8380537400145244
100	Cross-validation	0.7198879551820729
101	Cross-validation	0.792717086834734
102	Cross-validation	0.8032212885154062
103	Cross-validation	0.7621428571428571
104	Cross-validation	0.705925925925926
105	Cross-validation	0.6960784313725491
106	Cross-validation	0.7640056022408964
107	Cross-validation	0.7170868347338936
108	Cross-validation	0.7678571428571428
109	Cross-validation	0.7185185185185186
110	Cross-validation	0.8284313725490197
111	Cross-validation	0.7640056022408964
112	Cross-validation	0.8102240896358543
113	Cross-validation	0.6928571428571428
114	Cross-validation	0.6481481481481483
115	Cross-validation	0.7219887955182072
116	Cross-validation	0.7471988795518208
117	Cross-validation	0.7044817927170868
118	Cross-validation	0.7471428571428572
119	Cross-validation	0.78
120	Cross-validation	0.7822128851540617
121	Cross-validation	0.7492997198879553
122	Cross-validation	0.7058823529411765
123	Cross-validation	0.7921428571428571
124	Cross-validation	0.6859259259259259
125	Cross-validation	0.8945233265720081
126	Cross-validation	0.6985714285714285
127	Cross-validation	0.7507142857142857
128	Cross-validation	0.7092857142857143
129	Cross-validation	0.7092857142857143
130	Cross-validation	0.8857336037863421
131	Cross-validation	0.8692857142857143
132	Cross-validation	0.7764285714285714
133	Cross-validation	0.6278571428571429
134	Cross-validation	0.7292857142857143
135	Cross-validation	0.810682893847194
136	Cross-validation	0.7328571428571429
137	Cross-validation	0.7364285714285714
138	Cross-validation	0.7485714285714286
139	Cross-validation	0.8057142857142857
140	Cross-validation	0.7782285327924273
141	Cross-validation	0.8135714285714286
142	Cross-validation	0.8307142857142857
143	Cross-validation	0.7442857142857142
144	Cross-validation	0.7878571428571428
145	Cross-validation	0.7795807978363759
146	Cross-validation	0.7121428571428571
147	Cross-validation	0.8107142857142857
148	Cross-validation	0.7157142857142856
149	Cross-validation	0.815
150	Cross-validation	0.7591036414565827
151	Cross-validation	0.8116246498599439
152	Cross-validation	0.6512605042016807
153	Cross-validation	0.7357142857142857
154	Cross-validation	0.7414814814814815
155	Cross-validation	0.6659663865546218
156	Cross-validation	0.7528011204481794
157	Cross-validation	0.7906162464985995
158	Cross-validation	0.7571428571428571
159	Cross-validation	0.777037037037037
160	Cross-validation	0.7780112044817928
161	Cross-validation	0.7696078431372549
162	Cross-validation	0.7310924369747899
163	Cross-validation	0.7442857142857142
164	Cross-validation	0.7659259259259259
165	Cross-validation	0.8081232492997199
166	Cross-validation	0.7780112044817927
167	Cross-validation	0.7598039215686275
168	Cross-validation	0.7314285714285713
169	Cross-validation	0.7103703703703703
170	Cross-validation	0.7801120448179272
171	Cross-validation	0.7443977591036415
172	Cross-validation	0.6862745098039217
173	Cross-validation	0.84
174	Cross-validation	0.7903703703703705
175	Cross-validation	0.7359943977591037
176	Cross-validation	0.7184873949579832
177	Cross-validation	0.8543417366946778
178	Cross-validation	0.775
179	Cross-validation	0.6962962962962963
180	Cross-validation	0.7759103641456583
181	Cross-validation	0.8011204481792717
182	Cross-validation	0.7843137254901962
183	Cross-validation	0.7557142857142857
184	Cross-validation	0.7185185185185186
185	Cross-validation	0.8144257703081234
186	Cross-validation	0.7528011204481793
187	Cross-validation	0.7983193277310924
188	Cross-validation	0.7885714285714286
189	Cross-validation	0.7303703703703703
190	Cross-validation	0.8242296918767508
191	Cross-validation	0.7233893557422969
192	Cross-validation	0.8011204481792717
193	Cross-validation	0.8049999999999999
194	Cross-validation	0.8044444444444444
195	Cross-validation	0.738795518207283
196	Cross-validation	0.8452380952380952
197	Cross-validation	0.76890756302521
198	Cross-validation	0.7592857142857142
199	Cross-validation	0.7911111111111112
200	Cross-validation	0.7848275862068966
201	Cross-validation	0.7027586206896552
202	Cross-validation	0.8062068965517242
203	Cross-validation	0.7592857142857143
204	Cross-validation	0.7514577259475219
205	Cross-validation	0.7558620689655172
206	Cross-validation	0.6986206896551724
207	Cross-validation	0.8255172413793104
208	Cross-validation	0.7557142857142858
209	Cross-validation	0.761661807580175
210	Cross-validation	0.7772413793103448
211	Cross-validation	0.74
212	Cross-validation	0.6634482758620689
213	Cross-validation	0.7757142857142857
214	Cross-validation	0.7755102040816326
215	Cross-validation	0.7455172413793103
216	Cross-validation	0.7441379310344828
217	Cross-validation	0.8200000000000001
218	Cross-validation	0.7378571428571429
219	Cross-validation	0.7055393586005831
220	Cross-validation	0.7648275862068966
221	Cross-validation	0.76
222	Cross-validation	0.7013793103448276
223	Cross-validation	0.735
224	Cross-validation	0.7529154518950437
225	Cross-validation	0.7205882352941175
226	Cross-validation	0.7492997198879553
227	Cross-validation	0.7450980392156863
228	Cross-validation	0.8014285714285714
229	Cross-validation	0.8125925925925926
230	Cross-validation	0.7619047619047619
231	Cross-validation	0.754201680672269
232	Cross-validation	0.8389355742296919
233	Cross-validation	0.7392857142857143
234	Cross-validation	0.794074074074074
235	Cross-validation	0.8235294117647058
236	Cross-validation	0.7156862745098039
237	Cross-validation	0.7359943977591036
238	Cross-validation	0.7799999999999999
239	Cross-validation	0.7644444444444445
240	Cross-validation	0.700280112044818
241	Cross-validation	0.8340336134453782
242	Cross-validation	0.7752100840336135
243	Cross-validation	0.7514285714285714
244	Cross-validation	0.7607407407407406
245	Cross-validation	0.7605042016806723
246	Cross-validation	0.7906162464985995
247	Cross-validation	0.7801120448179271
248	Cross-validation	0.77
249	Cross-validation	0.7155555555555555
250	Cross-validation	0.7738095238095237
251	Cross-validation	0.7261904761904762
252	Cross-validation	0.8500000000000001
253	Cross-validation	0.7578571428571428
254	Cross-validation	0.7492857142857143
255	Cross-validation	0.8074229691876751
256	Cross-validation	0.7738095238095238
257	Cross-validation	0.6764285714285714
258	Cross-validation	0.7464285714285716
259	Cross-validation	0.8321428571428572
260	Cross-validation	0.7668067226890757
261	Cross-validation	0.8123249299719888
262	Cross-validation	0.7864285714285715
263	Cross-validation	0.6821428571428572
264	Cross-validation	0.7821428571428573
265	Cross-validation	0.7962184873949579
266	Cross-validation	0.688375350140056
267	Cross-validation	0.9035714285714286
268	Cross-validation	0.7328571428571429
269	Cross-validation	0.7907142857142856
270	Cross-validation	0.8872549019607844
271	Cross-validation	0.6855742296918766
272	Cross-validation	0.7228571428571429
273	Cross-validation	0.7614285714285713
274	Cross-validation	0.7214285714285715
275	Cross-validation	0.6554621848739496
276	Cross-validation	0.6890756302521008
277	Cross-validation	0.6995798319327731
278	Cross-validation	0.8061002178649237
279	Cross-validation	0.7962962962962963
280	Cross-validation	0.7317927170868347
281	Cross-validation	0.7787114845938377
282	Cross-validation	0.8235294117647058
283	Cross-validation	0.7218591140159767
284	Cross-validation	0.591851851851852
285	Cross-validation	0.7009803921568628
286	Cross-validation	0.7352941176470588
287	Cross-validation	0.7366946778711485
288	Cross-validation	0.767610748002905
289	Cross-validation	0.6822222222222222
290	Cross-validation	0.7563025210084033
291	Cross-validation	0.6778711484593838
292	Cross-validation	0.7415966386554622
293	Cross-validation	0.7356572258533042
294	Cross-validation	0.8303703703703704
295	Cross-validation	0.7507002801120448
296	Cross-validation	0.761904761904762
297	Cross-validation	0.6393557422969188
298	Cross-validation	0.8518518518518517
299	Cross-validation	0.6444444444444445
300	Cross-validation	0.7827586206896552
301	Cross-validation	0.6917241379310345
302	Cross-validation	0.7407142857142858
303	Cross-validation	0.775
304	Cross-validation	0.76
305	Cross-validation	0.763448275862069
306	Cross-validation	0.7951724137931034
307	Cross-validation	0.7000000000000001
308	Cross-validation	0.7692857142857142
309	Cross-validation	0.6835714285714286
310	Cross-validation	0.7613793103448276
311	Cross-validation	0.7689655172413793
312	Cross-validation	0.772857142857143
313	Cross-validation	0.7735714285714286
314	Cross-validation	0.7642857142857142
315	Cross-validation	0.7489655172413792
316	Cross-validation	0.7862068965517242
317	Cross-validation	0.805
318	Cross-validation	0.7764285714285715
319	Cross-validation	0.755
320	Cross-validation	0.7462068965517241
321	Cross-validation	0.8448275862068965
322	Cross-validation	0.795
323	Cross-validation	0.7828571428571428
324	Cross-validation	0.7457142857142857
325	Cross-validation	0.7016806722689076
326	Cross-validation	0.7794117647058824
327	Cross-validation	0.7966594045025417
328	Cross-validation	0.7763253449527959
329	Cross-validation	0.859114015976761
330	Cross-validation	0.7191876750700281
331	Cross-validation	0.8088235294117647
332	Cross-validation	0.739288307915759
333	Cross-validation	0.7363834422657951
334	Cross-validation	0.6840958605664488
335	Cross-validation	0.7724089635854342
336	Cross-validation	0.7703081232492996
337	Cross-validation	0.729121278140886
338	Cross-validation	0.7385620915032679
339	Cross-validation	0.7755991285403049
340	Cross-validation	0.7338935574229692
341	Cross-validation	0.7864145658263305
342	Cross-validation	0.7211328976034859
343	Cross-validation	0.6942628903413217
344	Cross-validation	0.8111837327523602
345	Cross-validation	0.7871148459383753
346	Cross-validation	0.7324929971988795
347	Cross-validation	0.7618010167029774
348	Cross-validation	0.7625272331154684
349	Cross-validation	0.831517792302106
350	Cross-validation	0.8305322128851541
351	Cross-validation	0.7724089635854341
352	Cross-validation	0.8074229691876751
353	Cross-validation	0.7664285714285715
354	Cross-validation	0.7118518518518518
355	Cross-validation	0.6862745098039216
356	Cross-validation	0.7240896358543417
357	Cross-validation	0.8179271708683473
358	Cross-validation	0.8064285714285714
359	Cross-validation	0.8333333333333334
360	Cross-validation	0.7906162464985995
361	Cross-validation	0.707983193277311
362	Cross-validation	0.7794117647058824
363	Cross-validation	0.7542857142857143
364	Cross-validation	0.7888888888888889
365	Cross-validation	0.7310924369747899
366	Cross-validation	0.7794117647058824
367	Cross-validation	0.7899159663865547
368	Cross-validation	0.7635714285714287
369	Cross-validation	0.72
370	Cross-validation	0.7450980392156863
371	Cross-validation	0.719187675070028
372	Cross-validation	0.7485994397759105
373	Cross-validation	0.7421428571428572
374	Cross-validation	0.7985185185185185
375	Cross-validation	0.7724089635854341
376	Cross-validation	0.7668067226890757
377	Cross-validation	0.7528011204481793
378	Cross-validation	0.8155410312273057
379	Cross-validation	0.8237037037037037
380	Cross-validation	0.7002801120448179
381	Cross-validation	0.815826330532213
382	Cross-validation	0.8340336134453782
383	Cross-validation	0.7770515613652869
384	Cross-validation	0.8385185185185184
385	Cross-validation	0.8256302521008403
386	Cross-validation	0.7401960784313726
387	Cross-validation	0.8214285714285714
388	Cross-validation	0.6768336964415396
389	Cross-validation	0.808888888888889
390	Cross-validation	0.8018207282913166
391	Cross-validation	0.8361344537815125
392	Cross-validation	0.780812324929972
393	Cross-validation	0.775599128540305
394	Cross-validation	0.6444444444444445
395	Cross-validation	0.7563025210084034
396	Cross-validation	0.8165266106442577
397	Cross-validation	0.7703081232492996
398	Cross-validation	0.6971677559912853
399	Cross-validation	0.7585185185185186
400	Cross-validation	0.773109243697479
401	Cross-validation	0.7247899159663865
402	Cross-validation	0.6835714285714286
403	Cross-validation	0.8221428571428572
404	Cross-validation	0.8135714285714286
405	Cross-validation	0.8361344537815126
406	Cross-validation	0.7773109243697479
407	Cross-validation	0.792142857142857
408	Cross-validation	0.7942857142857144
409	Cross-validation	0.7264285714285714
410	Cross-validation	0.84593837535014
411	Cross-validation	0.7633053221288516
412	Cross-validation	0.8114285714285714
413	Cross-validation	0.7764285714285715
414	Cross-validation	0.7721428571428572
415	Cross-validation	0.8697478991596639
416	Cross-validation	0.7135854341736695
417	Cross-validation	0.7521428571428572
418	Cross-validation	0.8307142857142856
419	Cross-validation	0.8214285714285715
420	Cross-validation	0.8004201680672269
421	Cross-validation	0.8067226890756303
422	Cross-validation	0.73
423	Cross-validation	0.8171428571428572
424	Cross-validation	0.7607142857142857
425	Cross-validation	0.7696078431372549
426	Cross-validation	0.7815126050420168
427	Cross-validation	0.8382352941176471
428	Cross-validation	0.76
429	Cross-validation	0.7466666666666666
430	Cross-validation	0.7415966386554622
431	Cross-validation	0.846638655462185
432	Cross-validation	0.796218487394958
433	Cross-validation	0.7978571428571429
434	Cross-validation	0.7674074074074074
435	Cross-validation	0.7542016806722689
436	Cross-validation	0.761204481792717
437	Cross-validation	0.7492997198879552
438	Cross-validation	0.7635714285714286
439	Cross-validation	0.8570370370370369
440	Cross-validation	0.7429971988795517
441	Cross-validation	0.8403361344537815
442	Cross-validation	0.726190476190476
443	Cross-validation	0.8535714285714286
444	Cross-validation	0.7822222222222223
445	Cross-validation	0.7240896358543417
446	Cross-validation	0.8816526610644259
447	Cross-validation	0.8291316526610645
448	Cross-validation	0.7457142857142858
449	Cross-validation	0.7814814814814816
450	Cross-validation	0.7478632478632479
451	Cross-validation	0.74002849002849
452	Cross-validation	0.7538126361655774
453	Cross-validation	0.7697893972403776
454	Cross-validation	0.814088598402324
455	Cross-validation	0.7343304843304843
456	Cross-validation	0.6823361823361823
457	Cross-validation	0.8082788671023965
458	Cross-validation	0.793028322440087
459	Cross-validation	0.8090050835148874
460	Cross-validation	0.7898860398860398
461	Cross-validation	0.7678062678062679
462	Cross-validation	0.7654320987654321
463	Cross-validation	0.8620188816267247
464	Cross-validation	0.7683369644153958
465	Cross-validation	0.7635327635327636
466	Cross-validation	0.7450142450142451
467	Cross-validation	0.7269426289034132
468	Cross-validation	0.7298474945533768
469	Cross-validation	0.7973856209150326
470	Cross-validation	0.7065527065527066
471	Cross-validation	0.7386039886039888
472	Cross-validation	0.6891793754538853
473	Cross-validation	0.8235294117647057
474	Cross-validation	0.7777777777777778
475	Cross-validation	0.7986206896551724
476	Cross-validation	0.7413793103448276
477	Cross-validation	0.7657142857142857
478	Cross-validation	0.7864285714285715
479	Cross-validation	0.75
480	Cross-validation	0.7027586206896551
481	Cross-validation	0.8151724137931035
482	Cross-validation	0.7978571428571429
483	Cross-validation	0.8021428571428572
484	Cross-validation	0.69
485	Cross-validation	0.7717241379310344
486	Cross-validation	0.8206896551724139
487	Cross-validation	0.6828571428571428
488	Cross-validation	0.7785714285714286
489	Cross-validation	0.7850000000000001
490	Cross-validation	0.7841379310344827
491	Cross-validation	0.7117241379310345
492	Cross-validation	0.6914285714285715
493	Cross-validation	0.6185714285714284
494	Cross-validation	0.8528571428571429
495	Cross-validation	0.7441379310344827
496	Cross-validation	0.8351724137931036
497	Cross-validation	0.6871428571428572
498	Cross-validation	0.7885714285714286
499	Cross-validation	0.7642857142857142
500	Cross-validation	0.7969187675070029
501	Cross-validation	0.830532212885154
502	Cross-validation	0.6771708683473389
503	Cross-validation	0.8328571428571429
504	Cross-validation	0.737037037037037
505	Cross-validation	0.7766106442577031
506	Cross-validation	0.8375350140056023
507	Cross-validation	0.761204481792717
508	Cross-validation	0.6642857142857143
509	Cross-validation	0.674074074074074
510	Cross-validation	0.7303921568627451
511	Cross-validation	0.8508403361344539
512	Cross-validation	0.7906162464985995
513	Cross-validation	0.7457142857142857
514	Cross-validation	0.782962962962963
515	Cross-validation	0.7598039215686274
516	Cross-validation	0.8011204481792716
517	Cross-validation	0.7864145658263305
518	Cross-validation	0.6635714285714285
519	Cross-validation	0.7911111111111111
520	Cross-validation	0.7135854341736694
521	Cross-validation	0.707983193277311
522	Cross-validation	0.8473389355742297
523	Cross-validation	0.8407142857142857
524	Cross-validation	0.76
525	Cross-validation	0.7593103448275862
526	Cross-validation	0.8006896551724138
527	Cross-validation	0.7972413793103449
528	Cross-validation	0.7485714285714286
529	Cross-validation	0.7492711370262392
530	Cross-validation	0.7524137931034482
531	Cross-validation	0.7558620689655171
532	Cross-validation	0.8179310344827587
533	Cross-validation	0.74
534	Cross-validation	0.7886297376093295
535	Cross-validation	0.7393103448275863
536	Cross-validation	0.8082758620689654
537	Cross-validation	0.7827586206896552
538	Cross-validation	0.6957142857142857
539	Cross-validation	0.8287172011661808
540	Cross-validation	0.7172413793103448
541	Cross-validation	0.8041379310344827
542	Cross-validation	0.7544827586206897
543	Cross-validation	0.7878571428571428
544	Cross-validation	0.814868804664723
545	Cross-validation	0.8193103448275862
546	Cross-validation	0.7241379310344828
547	Cross-validation	0.7965517241379311
548	Cross-validation	0.7014285714285714
549	Cross-validation	0.7470845481049563
550	Cross-validation	0.7970085470085471
551	Cross-validation	0.8005698005698005
552	Cross-validation	0.7857661583151779
553	Cross-validation	0.7610748002904866
554	Cross-validation	0.7167755991285403
555	Cross-validation	0.8561253561253561
556	Cross-validation	0.7613960113960114
557	Cross-validation	0.7342047930283224
558	Cross-validation	0.7908496732026145
559	Cross-validation	0.7639796659404503
560	Cross-validation	0.7492877492877492
561	Cross-validation	0.7792022792022792
562	Cross-validation	0.8010167029774872
563	Cross-validation	0.7864923747276689
564	Cross-validation	0.7697893972403776
565	Cross-validation	0.7642450142450142
566	Cross-validation	0.7962962962962963
567	Cross-validation	0.8068264342774147
568	Cross-validation	0.8177196804647784
569	Cross-validation	0.6514161220043573
570	Cross-validation	0.7706552706552707
571	Cross-validation	0.7556980056980058
572	Cross-validation	0.8424110384894699
573	Cross-validation	0.7676107480029049
574	Cross-validation	0.7465504720406682
575	Cross-validation	0.7962184873949579
576	Cross-validation	0.6883753501400561
577	Cross-validation	0.7317927170868348
578	Cross-validation	0.7763253449527959
579	Cross-validation	0.5555555555555556
580	Cross-validation	0.6848739495798319
581	Cross-validation	0.8088235294117647
582	Cross-validation	0.7577030812324931
583	Cross-validation	0.7312999273783588
584	Cross-validation	0.72
585	Cross-validation	0.8403361344537815
586	Cross-validation	0.6911764705882353
587	Cross-validation	0.7086834733893557
588	Cross-validation	0.7218591140159767
589	Cross-validation	0.6837037037037037
590	Cross-validation	0.7906162464985995
591	Cross-validation	0.6274509803921569
592	Cross-validation	0.7233893557422969
593	Cross-validation	0.615831517792302
594	Cross-validation	0.8155555555555556
595	Cross-validation	0.6904761904761906
596	Cross-validation	0.7205882352941178
597	Cross-validation	0.76890756302521
598	Cross-validation	0.7501815541031227
599	Cross-validation	0.6496296296296297
600	Cross-validation	0.7206896551724139
601	Cross-validation	0.8089655172413792
602	Cross-validation	0.7692857142857144
603	Cross-validation	0.705
604	Cross-validation	0.7542857142857143
605	Cross-validation	0.7220689655172413
606	Cross-validation	0.7558620689655172
607	Cross-validation	0.7535714285714286
608	Cross-validation	0.7228571428571429
609	Cross-validation	0.7564285714285713
610	Cross-validation	0.8213793103448275
611	Cross-validation	0.7772413793103448
612	Cross-validation	0.7171428571428572
613	Cross-validation	0.7321428571428572
614	Cross-validation	0.7342857142857143
615	Cross-validation	0.6441379310344828
616	Cross-validation	0.789655172413793
617	Cross-validation	0.7992857142857144
618	Cross-validation	0.8400000000000001
619	Cross-validation	0.7507142857142858
620	Cross-validation	0.7834482758620689
621	Cross-validation	0.829655172413793
622	Cross-validation	0.8171428571428571
623	Cross-validation	0.697857142857143
624	Cross-validation	0.6807142857142857
